,id,time,fuel
1563,AUA601_LOWW_UUDD_20140912080000.scn,10:14:30,[59070.63155533]
1564,BER717E_LOWG_EDDT_20140912125000.scn,13:39:58,[58147.50018303]
1565,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59027.44294963]
1566,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:58,[59293.01715893]
1567,MIBID_LGIR_LGAV_20140912110000.scn,11:20:24,[283376.01126907]
1568,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62637.57927685]
1569,QTR022_EGCC_OTHH_20140912082500.scn,20:23:37,[156758.59179371]
1570,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:43,[63213.83094762]
1571,CCA931_ZBAA_EDDF_20140912060000.scn,03:46:12,[206890.20102346]
1572,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57823.95914059]
1573,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:13,[15112.4191369]
1574,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:18,[57321.11437518]
1575,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:33,[65107.00998728]
1576,MON752A_EGKK_LTBS_20140912200000.scn,00:13:43,[172136.40497044]
1577,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:27,[59099.15577493]
1578,DLH8PK_LHBP_EDDM_20140912181500.scn,07:37:57,[278972.8816444]
1579,SAS618_LSGG_EKCH_20140912180500.scn,01:26:51,[273152.99111876]
1580,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:49,[57507.26161723]
1581,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:49,[55293.61460799]
1582,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:39,[57622.96016947]
1583,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:07,[61945.21451968]
1584,ADH931_LICC_LIRP_20140912072000.scn,06:08:24,[61424.27079405]
1585,AEE929_LLBG_LGAV_20140912023000.scn,04:13:15,[60654.41328658]
1586,LBT7362_DTNH_LKPR_20140912104500.scn,07:10:10,[59166.56250223]
1587,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63767.91528505]
1588,BLX328_LGKO_ESSA_20140912103000.scn,13:50:10,[134806.72463582]
1589,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:40,[59293.38244775]
1590,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58711.73205373]
1591,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16283.44025029]
1592,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63917.66467859]
1593,TAY011_KJFK_EBLG_20140912140000.scn,20:46:49,[227156.94985344]
1594,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62567.16420275]
1595,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:49,[44948.21146142]
1596,EIN111_EINN_KJFK_20140912112000.scn,18:12:51,[75768.79450663]
1597,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:06,[62125.68706318]
1598,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:40,[53603.34177556]
1599,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55216.2920092]
1600,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.8370309]
1601,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:07,[59043.00851765]
1602,EZY471_EGAA_EGPF_20140912201000.scn,00:02:33,[59801.59643284]
1603,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:37,[60371.8049636]
1604,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:57,[60531.45660881]
1605,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:07,[66339.68419312]
1606,BEL724_LSGG_EBBR_20140912190500.scn,20:02:12,[22816.62930001]
1607,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62589.59722291]
1608,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117598.43094387]
1609,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58259.1170371]
1610,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.38235762]
1611,FPO551_LFRN_LFRB_20140912005500.scn,01:12:31,[52002.23428769]
1612,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:21,[62162.59999824]
1613,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:13,[50830.04583739]
1614,AUA601_LOWW_UUDD_20140912080000.scn,10:14:12,[59086.44350941]
1615,BER717E_LOWG_EDDT_20140912125000.scn,13:40:04,[58146.21342535]
1616,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59035.53295275]
1617,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:46,[59335.12779218]
1618,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283377.3883476]
1619,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62635.22558857]
1620,QTR022_EGCC_OTHH_20140912082500.scn,20:23:55,[156734.5757299]
1621,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:52,[63205.49995809]
1622,CCA931_ZBAA_EDDF_20140912060000.scn,03:47:46,[206610.02041829]
1623,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57854.57628317]
1624,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15110.63851284]
1625,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:25,[57313.8066251]
1626,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:34,[65169.16755493]
1627,MON752A_EGKK_LTBS_20140912200000.scn,00:13:22,[172125.61227333]
1628,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:34,[59065.84348408]
1629,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:15,[278933.60126925]
1630,SAS618_LSGG_EKCH_20140912180500.scn,01:27:01,[273140.44284235]
1631,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:51,[57535.4125474]
1632,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:48,[55323.1864855]
1633,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:49,[57614.69312491]
1634,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:57,[61957.07393664]
1635,ADH931_LICC_LIRP_20140912072000.scn,06:08:09,[61443.73127523]
1636,AEE929_LLBG_LGAV_20140912023000.scn,04:13:12,[60666.14372035]
1637,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:37,[59200.31207201]
1638,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:40,[63753.61897507]
1639,BLX328_LGKO_ESSA_20140912103000.scn,13:50:51,[134761.36711568]
1640,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:34,[59298.29550109]
1641,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58721.36375416]
1642,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16282.50415883]
1643,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63923.87153179]
1644,TAY011_KJFK_EBLG_20140912140000.scn,20:46:55,[226925.5062439]
1645,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62570.28657844]
1646,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:19,[44895.51296004]
1647,EIN111_EINN_KJFK_20140912112000.scn,18:13:01,[75765.71964934]
1648,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:21,[62115.72194197]
1649,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:01,[53552.55625848]
1650,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55214.80555344]
1651,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16789.73017119]
1652,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:12,[59046.24461963]
1653,EZY471_EGAA_EGPF_20140912201000.scn,00:02:33,[59801.09344209]
1654,PGT424_LIPE_LTFJ_20140912122000.scn,14:29:00,[60354.13265585]
1655,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:25,[60549.68139045]
1656,AFL2352_UUEE_LOWW_20140912122500.scn,14:43:43,[66358.24489986]
1657,BEL724_LSGG_EBBR_20140912190500.scn,20:01:58,[22819.98763821]
1658,SWR779_EBBR_LSZH_20140912085400.scn,18:53:55,[62582.14691139]
1659,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117594.43543115]
1660,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58235.14646318]
1661,AUA381_LOWW_UKLL_20140912110000.scn,12:07:01,[16675.68404074]
1662,FPO551_LFRN_LFRB_20140912005500.scn,01:12:34,[52001.42808053]
1663,DTH3057_LFMH_DAAS_20140912143000.scn,16:31:12,[62111.7243424]
1664,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:18,[50805.34868149]
1665,AUA601_LOWW_UUDD_20140912080000.scn,10:14:21,[59076.06957101]
1666,BER717E_LOWG_EDDT_20140912125000.scn,13:40:13,[58145.32018212]
1667,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59027.99370201]
1668,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:48,[59339.85822716]
1669,MIBID_LGIR_LGAV_20140912110000.scn,11:20:24,[283381.47723862]
1670,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62636.07898497]
1671,QTR022_EGCC_OTHH_20140912082500.scn,20:23:00,[156802.55640504]
1672,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:34,[63218.83579347]
1673,CCA931_ZBAA_EDDF_20140912060000.scn,03:48:33,[206521.23068254]
1674,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57844.45443734]
1675,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15107.29167934]
1676,SAS1042_ESSA_ESNQ_20140912095000.scn,11:11:06,[57302.24728676]
1677,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:18,[65122.01464489]
1678,MON752A_EGKK_LTBS_20140912200000.scn,00:13:57,[172069.75078891]
1679,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:33,[59078.49229888]
1680,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:09,[278949.45191364]
1681,SAS618_LSGG_EKCH_20140912180500.scn,01:27:01,[273144.34377214]
1682,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:07,[57566.99649743]
1683,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:43,[55301.98706926]
1684,KLM59Z_EHAM_LSGG_20140912193000.scn,06:18:03,[57609.35802037]
1685,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:12,[61959.99887907]
1686,ADH931_LICC_LIRP_20140912072000.scn,06:08:34,[61423.64032004]
1687,AEE929_LLBG_LGAV_20140912023000.scn,04:13:27,[60651.67429605]
1688,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:28,[59191.01548966]
1689,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63763.10478957]
1690,BLX328_LGKO_ESSA_20140912103000.scn,13:49:27,[134868.36789229]
1691,BAW4TM_EHRD_EGLL_20140912082000.scn,20:45:00,[59281.4590309]
1692,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:51,[58729.91580743]
1693,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:36,[16282.91865458]
1694,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63898.24423167]
1695,TAY011_KJFK_EBLG_20140912140000.scn,20:46:33,[227246.19391408]
1696,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:21,[62583.05166388]
1697,EXS79G_EGNM_LPMA_20140912132000.scn,09:48:00,[44927.52306987]
1698,EIN111_EINN_KJFK_20140912112000.scn,18:14:21,[75709.07003912]
1699,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:00,[62130.37636017]
1700,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53556.3910859]
1701,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55218.36020968]
1702,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16790.31048708]
1703,RYR5008_GMMW_EDFH_20140912183500.scn,21:17:46,[59067.45733018]
1704,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59804.0518106]
1705,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:15,[60428.83906446]
1706,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:31,[60551.57163684]
1707,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:06,[66335.61496023]
1708,BEL724_LSGG_EBBR_20140912190500.scn,20:01:55,[22819.37081978]
1709,SWR779_EBBR_LSZH_20140912085400.scn,18:53:55,[62572.47129231]
1710,ROT608D_LRTR_LROP_20140912161000.scn,16:52:28,[117594.45401013]
1711,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58245.19393451]
1712,AUA381_LOWW_UKLL_20140912110000.scn,12:07:06,[16675.71628354]
1713,FPO551_LFRN_LFRB_20140912005500.scn,01:12:39,[51998.20932896]
1714,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:19,[62158.5719414]
1715,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:07,[50821.57840159]
1716,AUA601_LOWW_UUDD_20140912080000.scn,10:13:43,[59105.38059754]
1717,BER717E_LOWG_EDDT_20140912125000.scn,13:40:09,[58147.63494891]
1718,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59016.42809255]
1719,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:39,[59315.58741195]
1720,MIBID_LGIR_LGAV_20140912110000.scn,11:20:27,[283354.51637776]
1721,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62636.32628666]
1722,QTR022_EGCC_OTHH_20140912082500.scn,20:24:10,[156709.66354481]
1723,SHT2J_EGLL_EGCC_20140912075500.scn,08:33:00,[63201.01698594]
1724,CCA931_ZBAA_EDDF_20140912060000.scn,03:46:33,[206824.90673974]
1725,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57826.04072001]
1726,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15107.66735313]
1727,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:07,[57324.61236971]
1728,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:52,[65136.05801887]
1729,MON752A_EGKK_LTBS_20140912200000.scn,00:13:15,[172175.31587566]
1730,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:24,[59086.7988959]
1731,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:06,[278953.30568598]
1732,SAS618_LSGG_EKCH_20140912180500.scn,01:26:48,[273160.20289324]
1733,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:55,[57531.7255352]
1734,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:34,[55297.68810769]
1735,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:28,[57670.62754601]
1736,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:03,[61952.26346011]
1737,ADH931_LICC_LIRP_20140912072000.scn,06:08:34,[61421.50352158]
1738,AEE929_LLBG_LGAV_20140912023000.scn,04:13:28,[60645.77991857]
1739,LBT7362_DTNH_LKPR_20140912104500.scn,07:10:00,[59157.02465066]
1740,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63767.34397249]
1741,BLX328_LGKO_ESSA_20140912103000.scn,13:49:16,[134878.94123007]
1742,BAW4TM_EHRD_EGLL_20140912082000.scn,20:45:03,[59277.76762968]
1743,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58704.48628174]
1744,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16281.17262537]
1745,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63910.61034306]
1746,TAY011_KJFK_EBLG_20140912140000.scn,20:46:33,[227171.3598418]
1747,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:21,[62577.38263158]
1748,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:34,[44933.55542532]
1749,EIN111_EINN_KJFK_20140912112000.scn,18:11:55,[75813.54893127]
1750,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:07,[62124.48204062]
1751,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:34,[53636.90113053]
1752,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55197.77387436]
1753,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16789.55479346]
1754,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:49,[59038.14462047]
1755,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.66441875]
1756,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:06,[60392.66319027]
1757,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:12,[60562.18593953]
1758,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:00,[66370.07280554]
1759,BEL724_LSGG_EBBR_20140912190500.scn,20:02:24,[22809.55846001]
1760,SWR779_EBBR_LSZH_20140912085400.scn,18:53:49,[62597.76703417]
1761,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117596.87571135]
1762,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58288.63466026]
1763,AUA381_LOWW_UKLL_20140912110000.scn,12:07:01,[16675.54489168]
1764,FPO551_LFRN_LFRB_20140912005500.scn,01:12:37,[51999.31799146]
1765,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:21,[62156.18618465]
1766,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:27,[50798.93035344]
1767,AUA601_LOWW_UUDD_20140912080000.scn,10:14:42,[59065.47938047]
1768,BER717E_LOWG_EDDT_20140912125000.scn,13:40:00,[58149.16010351]
1769,DLH156_EDDF_EDDP_20140912072500.scn,08:06:43,[59040.61525096]
1770,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:30,[59309.66176272]
1771,MIBID_LGIR_LGAV_20140912110000.scn,11:20:28,[283367.01854339]
1772,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62638.98704481]
1773,QTR022_EGCC_OTHH_20140912082500.scn,20:22:54,[156817.59840674]
1774,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:51,[63207.7925531]
1775,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:46,[206959.11610821]
1776,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57893.98391511]
1777,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15106.58940571]
1778,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:18,[57318.15150977]
1779,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:43,[65141.72199246]
1780,MON752A_EGKK_LTBS_20140912200000.scn,00:13:13,[172166.33292272]
1781,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:31,[59065.35350528]
1782,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:07,[278957.92303416]
1783,SAS618_LSGG_EKCH_20140912180500.scn,01:27:40,[273021.70111918]
1784,VLG2473_GCRR_LEBL_20140912145000.scn,02:56:22,[57584.87210529]
1785,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:16,[55317.36924175]
1786,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:36,[57623.93107481]
1787,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:09,[61952.27067659]
1788,ADH931_LICC_LIRP_20140912072000.scn,06:08:18,[61438.9428142]
1789,AEE929_LLBG_LGAV_20140912023000.scn,04:13:10,[60670.75577196]
1790,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:34,[59199.36005111]
1791,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63761.56163176]
1792,BLX328_LGKO_ESSA_20140912103000.scn,13:49:33,[134868.18313701]
1793,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:42,[59291.23509896]
1794,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58723.60912828]
1795,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16284.61039316]
1796,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63917.90541748]
1797,TAY011_KJFK_EBLG_20140912140000.scn,20:46:46,[226940.85708079]
1798,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:19,[62573.23183637]
1799,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:48,[44921.91472223]
1800,EIN111_EINN_KJFK_20140912112000.scn,18:17:03,[75575.84975724]
1801,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:06,[62125.24488896]
1802,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:01,[53541.7164177]
1803,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55206.89736184]
1804,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:48,[16789.39129892]
1805,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:09,[59038.24843726]
1806,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.54433051]
1807,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:57,[60402.12862645]
1808,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:54,[60536.02336301]
1809,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:19,[66308.2271327]
1810,BEL724_LSGG_EBBR_20140912190500.scn,20:02:10,[22813.29497653]
1811,SWR779_EBBR_LSZH_20140912085400.scn,18:53:54,[62585.76318517]
1812,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117596.5262094]
1813,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58253.3093054]
1814,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.72943262]
1815,FPO551_LFRN_LFRB_20140912005500.scn,01:12:39,[51997.17917828]
1816,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:27,[62152.05999406]
1817,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:13,[50814.83078463]
1818,AUA601_LOWW_UUDD_20140912080000.scn,10:12:57,[59133.5378204]
1819,BER717E_LOWG_EDDT_20140912125000.scn,13:39:55,[58147.4103497]
1820,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59027.29316778]
1821,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:22,[59321.34656283]
1822,MIBID_LGIR_LGAV_20140912110000.scn,11:20:22,[283384.64195821]
1823,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62635.21960163]
1824,QTR022_EGCC_OTHH_20140912082500.scn,20:24:19,[156704.47431638]
1825,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:55,[63202.76638077]
1826,CCA931_ZBAA_EDDF_20140912060000.scn,03:48:37,[206500.0747294]
1827,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57842.61887787]
1828,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15109.12468852]
1829,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:28,[57314.94793735]
1830,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:42,[65151.26506325]
1831,MON752A_EGKK_LTBS_20140912200000.scn,00:13:34,[172142.74014343]
1832,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:34,[59070.45547351]
1833,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:13,[278938.25838279]
1834,SAS618_LSGG_EKCH_20140912180500.scn,01:27:49,[273038.25822308]
1835,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:55,[57502.74987771]
1836,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:52,[55332.03277327]
1837,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:36,[57639.23408148]
1838,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:57,[61955.59390868]
1839,ADH931_LICC_LIRP_20140912072000.scn,06:08:27,[61414.795267]
1840,AEE929_LLBG_LGAV_20140912023000.scn,04:13:04,[60675.38426907]
1841,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:36,[59190.19214842]
1842,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63765.39160667]
1843,BLX328_LGKO_ESSA_20140912103000.scn,13:49:09,[134913.29391662]
1844,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:31,[59300.54763851]
1845,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58712.63661323]
1846,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16284.72467205]
1847,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63917.98838584]
1848,TAY011_KJFK_EBLG_20140912140000.scn,20:46:55,[227077.8503114]
1849,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62578.13079385]
1850,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:19,[44941.87010373]
1851,EIN111_EINN_KJFK_20140912112000.scn,18:16:36,[75593.7492942]
1852,AFR234H_LFML_LIPZ_20140912082000.scn,09:13:58,[62128.70575263]
1853,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:48,[53550.42082616]
1854,KLM1395_EHAM_ULLI_20140912104500.scn,13:11:00,[55173.86016753]
1855,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:52,[16790.43181927]
1856,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:31,[59017.37289482]
1857,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59804.31801231]
1858,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:10,[60429.0506309]
1859,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:49,[60533.67680198]
1860,AFL2352_UUEE_LOWW_20140912122500.scn,14:43:51,[66361.58200091]
1861,BEL724_LSGG_EBBR_20140912190500.scn,20:02:21,[22811.57794204]
1862,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62592.15775967]
1863,ROT608D_LRTR_LROP_20140912161000.scn,16:52:25,[117606.50644263]
1864,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58303.34504856]
1865,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.35363045]
1866,FPO551_LFRN_LFRB_20140912005500.scn,01:12:43,[51995.92061294]
1867,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:21,[62185.24772754]
1868,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:18,[50812.084583]
1869,AUA601_LOWW_UUDD_20140912080000.scn,10:14:36,[59068.77997796]
1870,BER717E_LOWG_EDDT_20140912125000.scn,13:40:13,[58140.66712432]
1871,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59027.68719223]
1872,SAS1842_LIRF_ESSA_20140912081000.scn,16:34:01,[59293.84444362]
1873,MIBID_LGIR_LGAV_20140912110000.scn,11:20:19,[283399.51286483]
1874,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62638.4332924]
1875,QTR022_EGCC_OTHH_20140912082500.scn,20:23:16,[156794.28213738]
1876,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:46,[63210.56850994]
1877,CCA931_ZBAA_EDDF_20140912060000.scn,03:47:39,[206646.89325656]
1878,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57857.28836978]
1879,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15105.90786072]
1880,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:12,[57323.15756356]
1881,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:49,[65149.97932147]
1882,MON752A_EGKK_LTBS_20140912200000.scn,00:13:48,[172141.24417425]
1883,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:31,[59072.67877336]
1884,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:37,[278886.83536105]
1885,SAS618_LSGG_EKCH_20140912180500.scn,01:27:36,[273044.31055078]
1886,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:55,[57537.49490607]
1887,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:21,[55305.41305178]
1888,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:33,[57638.26019359]
